task_type,task_id,task,policy,repeat,seed,example_id,example_task,cosine,example_length,example_chars,same_object,same_operation,same_destination
state_change_task,test_task39,Turn off all tablelamps,none,0,,,,,0,0,,,
state_change_task,test_task40,Turn off all tablelamps,semantic,0,,example_task76,Turn on all tablelamps,0.9095948934555054,6,242,1,0,
state_change_task,test_task40,Turn off all tablelamps,random,0,14998334960791796628,example_task81,Turn off all candles,0.4964370131492615,6,225,0,1,
state_change_task,test_task40,Turn off all tablelamps,random,1,11919713555442017676,example_task4,Turn on all faucets,0.356049120426178,4,157,0,0,
state_change_task,test_task40,Turn off all tablelamps,random,2,4791632018440678021,example_task81,Turn off all candles,0.4964370131492615,6,225,0,1,
state_change_task,test_task40,Turn off all tablelamps,fixed,0,,example_task81,Turn off all candles,0.4964370131492615,6,225,0,1,
state_change_task,test_task40,Turn off all tablelamps,none,0,,,,,0,0,,,
state_change_task,test_task41,Turn off all computers,semantic,0,,example_task12,Turn on all computers,0.8592640161514282,4,169,1,0,
state_change_task,test_task41,Turn off all computers,random,0,16063113548796491726,example_task12,Turn on all computers,0.8592640161514282,4,169,1,0,
state_change_task,test_task41,Turn off all computers,random,1,4331778370084326885,example_task13,Turn off all faucets,0.5643138885498047,4,160,0,1,
state_change_task,test_task41,Turn off all computers,random,2,1195130951610228069,example_task13,Turn off all faucets,0.5643138885498047,4,160,0,1,
state_change_task,test_task41,Turn off all computers,fixed,0,,example_task81,Turn off all candles,0.5131586790084839,6,225,0,1,
state_change_task,test_task41,Turn off all computers,none,0,,,,,0,0,,,
state_change_task,test_task42,Turn off all computers,semantic,0,,example_task12,Turn on all computers,0.8592640161514282,4,169,1,0,
state_change_task,test_task42,Turn off all computers,random,0,15862917645040433074,example_task81,Turn off all candles,0.5131586790084839,6,225,0,1,
state_change_task,test_task42,Turn off all computers,random,1,6183522352229100071,example_task4,Turn on all faucets,0.45894116163253784,4,157,0,0,
state_change_task,test_task42,Turn off all computers,random,2,1728904723231387571,example_task4,Turn on all faucets,0.45894116163253784,4,157,0,0,
state_change_task,test_task42,Turn off all computers,fixed,0,,example_task81,Turn off all candles,0.5131586790084839,6,225,0,1,
state_change_task,test_task42,Turn off all computers,none,0,,,,,0,0,,,
state_change_task,test_task43,Turn off all computers,semantic,0,,example_task12,Turn on all computers,0.8592640161514282,4,169,1,0,
state_change_task,test_task43,Turn off all computers,random,0,14251289917942459862,example_task4,Turn on all faucets,0.45894116163253784,4,157,0,0,
state_change_task,test_task43,Turn off all computers,random,1,7454201897613524038,example_task21,Turn off all cellphones,0.581680417060852,8,315,0,1,
state_change_task,test_task43,Turn off all computers,random,2,8701873832002899049,example_task81,Turn off all candles,0.5131586790084839,6,225,0,1,
state_change_task,test_task43,Turn off all computers,fixed,0,,example_task81,Turn off all candles,0.5131586790084839,6,225,0,1,
state_change_task,test_task43,Turn off all computers,none,0,,,,,0,0,,,
state_change_task,test_task44,Turn off all computers,semantic,0,,example_task12,Turn on all computers,0.8592640161514282,4,169,1,0,
state_change_task,test_task44,Turn off all computers,random,0,12064711838613359725,example_task4,Turn on all faucets,0.45894116163253784,4,157,0,0,
state_change_task,test_task44,Turn off all computers,random,1,6576899557173952679,example_task13,Turn off all faucets,0.5643138885498047,4,160,0,1,
state_change_task,test_task44,Turn off all computers,random,2,13044311405746920770,example_task76,Turn on all tablelamps,0.3371769189834595,6,242,0,0,
state_change_task,test_task44,Turn off all computers,fixed,0,,example_task81,Turn off all candles,0.5131586790084839,6,225,0,1,
state_change_task,test_task44,Turn off all computers,none,0,,,,,0,0,,,
state_change_task,test_task45,Turn off all tvs,semantic,0,,example_task21,Turn off all cellphones,0.4994624853134155,8,315,0,1,
state_change_task,test_task45,Turn off all tvs,random,0,6062857500547162152,example_task12,Turn on all computers,0.49108827114105225,4,169,0,0,
state_change_task,test_task45,Turn off all tvs,random,1,11507146925908692587,example_task21,Turn off all cellphones,0.4994624853134155,8,315,0,1,
state_change_task,test_task45,Turn off all tvs,random,2,5993042312821267979,example_task13,Turn off all faucets,0.48129743337631226,4,160,0,1,
state_change_task,test_task45,Turn off all tvs,fixed,0,,example_task81,Turn off all candles,0.45816347002983093,6,225,0,1,
state_change_task,test_task45,Turn off all tvs,none,0,,,,,0,0,,,
state_change_task,test_task46,Turn off all tvs,semantic,0,,example_task21,Turn off all cellphones,0.4994624853134155,8,315,0,1,
state_change_task,test_task46,Turn off all tvs,random,0,283142684716254188,example_task21,Turn off all cellphones,0.4994624853134155,8,315,0,1,
state_change_task,test_task46,Turn off all tvs,random,1,12454749435267767806,example_task21,Turn off all cellphones,0.4994624853134155,8,315,0,1,
state_change_task,test_task46,Turn off all tvs,random,2,11574205256209844626,example_task76,Turn on all tablelamps,0.3822532892227173,6,242,0,0,
state_change_task,test_task46,Turn off all tvs,fixed,0,,example_task81,Turn off all candles,0.45816347002983093,6,225,0,1,
state_change_task,test_task46,Turn off all tvs,none,0,,,,,0,0,,,
state_change_task,test_task47,Turn off all tvs,semantic,0,,example_task21,Turn off all cellphones,0.4994624853134155,8,315,0,1,
state_change_task,test_task47,Turn off all tvs,random,0,6840281519324007562,example_task4,Turn on all faucets,0.3928101658821106,4,157,0,0,
state_change_task,test_task47,Turn off all tvs,random,1,3901171489104580234,example_task12,Turn on all computers,0.49108827114105225,4,169,0,0,
state_change_task,test_task47,Turn off all tvs,random,2,3557816028255583,example_task81,Turn off all candles,0.45816347002983093,6,225,0,1,
state_change_task,test_task47,Turn off all tvs,fixed,0,,example_task81,Turn off all candles,0.45816347002983093,6,225,0,1,
state_change_task,test_task47,Turn off all tvs,none,0,,,,,0,0,,,
state_change_task,test_task48,Turn off all tvs,semantic,0,,example_task21,Turn off all cellphones,0.4994624853134155,8,315,0,1,
state_change_task,test_task48,Turn off all tvs,random,0,14445103520219291623,example_task12,Turn on all computers,0.49108827114105225,4,169,0,0,
state_change_task,test_task48,Turn off all tvs,random,1,7859429636393442695,example_task13,Turn off all faucets,0.48129743337631226,4,160,0,1,
state_change_task,test_task48,Turn off all tvs,random,2,6470978586149049003,example_task13,Turn off all faucets,0.48129743337631226,4,160,0,1,
state_change_task,test_task48,Turn off all tvs,fixed,0,,example_task81,Turn off all candles,0.45816347002983093,6,225,0,1,
state_change_task,test_task48,Turn off all tvs,none,0,,,,,0,0,,,
state_change_task,test_task49,Turn on all lightswitches,semantic,0,,example_task76,Turn on all tablelamps,0.6107883453369141,6,242,0,1,
state_change_task,test_task49,Turn on all lightswitches,random,0,10498096607555571398,example_task13,Turn off all faucets,0.38628941774368286,4,160,0,0,
state_change_task,test_task49,Turn on all lightswitches,random,1,9210497128618592250,example_task12,Turn on all computers,0.5445488691329956,4,169,0,1,
state_change_task,test_task49,Turn on all lightswitches,random,2,3329935940624889313,example_task12,Turn on all computers,0.5445488691329956,4,169,0,1,
state_change_task,test_task49,Turn on all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task49,Turn on all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task50,Turn on all lightswitches,semantic,0,,example_task76,Turn on all tablelamps,0.6107883453369141,6,242,0,1,
state_change_task,test_task50,Turn on all lightswitches,random,0,613389324513878421,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task50,Turn on all lightswitches,random,1,17500568282341590220,example_task4,Turn on all faucets,0.4804110527038574,4,157,0,1,
state_change_task,test_task50,Turn on all lightswitches,random,2,2584960495835766227,example_task21,Turn off all cellphones,0.3894766569137573,8,315,0,0,
state_change_task,test_task50,Turn on all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task50,Turn on all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task51,Turn on all lightswitches,semantic,0,,example_task76,Turn on all tablelamps,0.6107883453369141,6,242,0,1,
state_change_task,test_task51,Turn on all lightswitches,random,0,8612404132200270510,example_task12,Turn on all computers,0.5445488691329956,4,169,0,1,
state_change_task,test_task51,Turn on all lightswitches,random,1,9645719072973894137,example_task4,Turn on all faucets,0.4804110527038574,4,157,0,1,
state_change_task,test_task51,Turn on all lightswitches,random,2,13935917408906956967,example_task12,Turn on all computers,0.5445488691329956,4,169,0,1,
state_change_task,test_task51,Turn on all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task51,Turn on all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task52,Turn on all lightswitches,semantic,0,,example_task76,Turn on all tablelamps,0.6107883453369141,6,242,0,1,
state_change_task,test_task52,Turn on all lightswitches,random,0,13167783968504146618,example_task13,Turn off all faucets,0.38628941774368286,4,160,0,0,
state_change_task,test_task52,Turn on all lightswitches,random,1,4126082226182884196,example_task21,Turn off all cellphones,0.3894766569137573,8,315,0,0,
state_change_task,test_task52,Turn on all lightswitches,random,2,2778729782921616855,example_task4,Turn on all faucets,0.4804110527038574,4,157,0,1,
state_change_task,test_task52,Turn on all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task52,Turn on all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task53,Turn on all lightswitches,semantic,0,,example_task76,Turn on all tablelamps,0.6107883453369141,6,242,0,1,
state_change_task,test_task53,Turn on all lightswitches,random,0,14696813583485157037,example_task21,Turn off all cellphones,0.3894766569137573,8,315,0,0,
state_change_task,test_task53,Turn on all lightswitches,random,1,15737586385392429403,example_task21,Turn off all cellphones,0.3894766569137573,8,315,0,0,
state_change_task,test_task53,Turn on all lightswitches,random,2,11714449376946490450,example_task4,Turn on all faucets,0.4804110527038574,4,157,0,1,
state_change_task,test_task53,Turn on all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task53,Turn on all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task54,Turn on all lightswitches,semantic,0,,example_task76,Turn on all tablelamps,0.6107883453369141,6,242,0,1,
state_change_task,test_task54,Turn on all lightswitches,random,0,5296590543892286838,example_task76,Turn on all tablelamps,0.6107883453369141,6,242,0,1,
state_change_task,test_task54,Turn on all lightswitches,random,1,7441507361277306946,example_task12,Turn on all computers,0.5445488691329956,4,169,0,1,
state_change_task,test_task54,Turn on all lightswitches,random,2,12182343697034655891,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task54,Turn on all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task54,Turn on all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task55,Turn on all lightswitches,semantic,0,,example_task76,Turn on all tablelamps,0.6107883453369141,6,242,0,1,
state_change_task,test_task55,Turn on all lightswitches,random,0,1042581974590368004,example_task21,Turn off all cellphones,0.3894766569137573,8,315,0,0,
state_change_task,test_task55,Turn on all lightswitches,random,1,17902066064576352876,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task55,Turn on all lightswitches,random,2,8886191857972046643,example_task76,Turn on all tablelamps,0.6107883453369141,6,242,0,1,
state_change_task,test_task55,Turn on all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task55,Turn on all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task56,Turn on all lightswitches,semantic,0,,example_task76,Turn on all tablelamps,0.6107883453369141,6,242,0,1,
state_change_task,test_task56,Turn on all lightswitches,random,0,9612392302702134531,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task56,Turn on all lightswitches,random,1,14187112547604042173,example_task4,Turn on all faucets,0.4804110527038574,4,157,0,1,
state_change_task,test_task56,Turn on all lightswitches,random,2,1223052446915208080,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task56,Turn on all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task56,Turn on all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task57,Turn on all lightswitches,semantic,0,,example_task76,Turn on all tablelamps,0.6107883453369141,6,242,0,1,
state_change_task,test_task57,Turn on all lightswitches,random,0,2082814615382902625,example_task13,Turn off all faucets,0.38628941774368286,4,160,0,0,
state_change_task,test_task57,Turn on all lightswitches,random,1,787162269110104417,example_task4,Turn on all faucets,0.4804110527038574,4,157,0,1,
