task_type,prompt,model,task_id,task_name,without_outcome,with_outcome,success_delta,without_length,with_length
state_change_task,single-prompt,gpt-4o-mini,test_task245,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o-mini,test_task246,Turn on all lightswitches,Success,Erroneous Terminate,-1,4,3
state_change_task,single-prompt,gpt-4o-mini,test_task247,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task248,Turn on all lightswitches,Success,Success,0,8,6
state_change_task,single-prompt,gpt-4o-mini,test_task249,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task250,Turn on all lightswitches,Success,Success,0,6,5
state_change_task,single-prompt,gpt-4o-mini,test_task251,Turn on all lightswitches,Success,Success,0,6,6
state_change_task,single-prompt,gpt-4o-mini,test_task252,Turn on all lightswitches,Success,Success,0,8,8
state_change_task,single-prompt,gpt-4o-mini,test_task253,Turn on all tvs,Success,Success,0,0,0
state_change_task,single-prompt,gpt-4o-mini,test_task254,Turn on all tvs,Erroneous Terminate,Erroneous Terminate,0,1,1
state_change_task,single-prompt,gpt-4o-mini,test_task255,Turn on all tvs,Erroneous Terminate,Execution Failure,0,0,1
state_change_task,single-prompt,gpt-4o-mini,test_task256,Turn on all tvs,Success,Success,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task257,Turn off all lightswitches,Success,Success,0,9,9
state_change_task,single-prompt,gpt-4o-mini,test_task258,Turn off all lightswitches,Success,Success,0,5,5
state_change_task,single-prompt,gpt-4o-mini,test_task259,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,12,12
state_change_task,single-prompt,gpt-4o-mini,test_task260,Turn off all lightswitches,Success,Success,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task261,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,9,12
state_change_task,single-prompt,gpt-4o-mini,test_task262,Turn off all lightswitches,Success,Success,0,6,5
state_change_task,single-prompt,gpt-4o-mini,test_task263,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,8,4
state_change_task,single-prompt,gpt-4o-mini,test_task264,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,4,2
state_change_task,single-prompt,gpt-4o-mini,test_task265,Turn off all lightswitches,Success,Success,0,9,7
state_change_task,single-prompt,gpt-4o-mini,test_task266,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,6,8
state_change_task,single-prompt,gpt-4o-mini,test_task267,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,single-prompt,gpt-4o-mini,test_task268,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o-mini,test_task269,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,8,7
state_change_task,single-prompt,gpt-4o-mini,test_task270,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task271,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task272,Turn off all lightswitches,Success,Success,0,0,0
state_change_task,single-prompt,gpt-4o-mini,test_task273,Turn off all tvs,Success,Success,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task274,Turn off all tvs,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o-mini,test_task275,Turn off all tvs,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o-mini,test_task276,Turn off all tvs,Success,Success,0,0,0
state_change_task,single-prompt,gpt-4o-mini,test_task277,Turn on all lightswitches,Success,Success,0,0,0
state_change_task,single-prompt,gpt-4o-mini,test_task278,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o-mini,test_task279,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o-mini,test_task280,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task281,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o-mini,test_task282,Turn on all lightswitches,Erroneous Terminate,Erroneous Terminate,0,3,3
state_change_task,single-prompt,gpt-4o-mini,test_task283,Turn on all lightswitches,Success,Success,0,3,4
state_change_task,single-prompt,gpt-4o-mini,test_task284,Turn on all lightswitches,Success,Erroneous Terminate,-1,6,4
state_change_task,single-prompt,gpt-4o-mini,test_task285,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o-mini,test_task286,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task287,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task288,Turn on all lightswitches,Success,Success,0,6,6
state_change_task,single-prompt,gpt-4o-mini,test_task289,Turn on all lightswitches,Success,Reaching Maximum Attempts,-1,6,8
state_change_task,single-prompt,gpt-4o-mini,test_task290,Turn on all lightswitches,Erroneous Terminate,Erroneous Terminate,0,4,5
state_change_task,single-prompt,gpt-4o-mini,test_task291,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,single-prompt,gpt-4o-mini,test_task292,Turn on all lightswitches,Success,Success,0,8,8
state_change_task,single-prompt,gpt-4o-mini,test_task293,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,8,16
state_change_task,single-prompt,gpt-4o-mini,test_task294,Turn off all lightswitches,Success,Success,0,8,6
state_change_task,single-prompt,gpt-4o-mini,test_task295,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,12,12
state_change_task,single-prompt,gpt-4o-mini,test_task296,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,single-prompt,gpt-4o-mini,test_task297,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,12,12
state_change_task,single-prompt,gpt-4o-mini,test_task298,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,8,4
state_change_task,single-prompt,gpt-4o-mini,test_task299,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,single-prompt,gpt-4o-mini,test_task300,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task301,Turn off all lightswitches,Success,Success,0,6,6
state_change_task,single-prompt,gpt-4o-mini,test_task302,Turn off all lightswitches,Success,Success,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task303,Turn off all lightswitches,Success,Success,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task304,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o-mini,test_task305,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,8,7
state_change_task,single-prompt,gpt-4o-mini,test_task306,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,4,3
state_change_task,single-prompt,gpt-4o-mini,test_task307,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,4,3
state_change_task,single-prompt,gpt-4o-mini,test_task308,Turn off all lightswitches,Success,Success,0,0,0
state_change_task,single-prompt,gpt-4o-mini,test_task309,Turn off all computers,Success,Success,0,4,4
state_change_task,single-prompt,gpt-4o-mini,test_task310,Turn off all computers,Reaching Maximum Attempts,Success,1,4,2
state_change_task,single-prompt,gpt-4o-mini,test_task311,Turn off all computers,Erroneous Terminate,Erroneous Terminate,0,0,0
state_change_task,single-prompt,gpt-4o-mini,test_task312,Turn off all computers,Success,Success,0,0,0
state_change_task,single-prompt,gpt-4o,test_task1,Turn on all lightswitches,Success,Success,0,0,0
state_change_task,single-prompt,gpt-4o,test_task2,Turn on all lightswitches,Success,Success,0,1,2
state_change_task,single-prompt,gpt-4o,test_task3,Turn on all lightswitches,Success,Success,0,1,1
state_change_task,single-prompt,gpt-4o,test_task4,Turn on all lightswitches,Success,Success,0,3,5
state_change_task,single-prompt,gpt-4o,test_task5,Turn on all lightswitches,Success,Success,0,3,2
state_change_task,single-prompt,gpt-4o,test_task6,Turn on all lightswitches,Success,Success,0,6,5
state_change_task,single-prompt,gpt-4o,test_task7,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,single-prompt,gpt-4o,test_task8,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,single-prompt,gpt-4o,test_task9,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o,test_task10,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,single-prompt,gpt-4o,test_task11,Turn on all lightswitches,Success,Success,0,4,5
state_change_task,single-prompt,gpt-4o,test_task12,Turn on all lightswitches,Success,Success,0,7,6
state_change_task,single-prompt,gpt-4o,test_task13,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,single-prompt,gpt-4o,test_task14,Turn on all lightswitches,Success,Success,0,7,6
state_change_task,single-prompt,gpt-4o,test_task15,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,single-prompt,gpt-4o,test_task16,Turn on all lightswitches,Success,Success,0,7,7
state_change_task,single-prompt,gpt-4o,test_task17,Turn on all tvs,Success,Success,0,0,0
state_change_task,single-prompt,gpt-4o,test_task18,Turn on all tvs,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o,test_task19,Turn on all tvs,Success,Success,0,1,1
state_change_task,single-prompt,gpt-4o,test_task20,Turn on all tvs,Success,Success,0,3,4
state_change_task,single-prompt,gpt-4o,test_task21,Turn off all lightswitches,Success,Success,0,7,7
state_change_task,single-prompt,gpt-4o,test_task22,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,6,12
state_change_task,single-prompt,gpt-4o,test_task23,Turn off all lightswitches,Success,Success,0,7,7
state_change_task,single-prompt,gpt-4o,test_task24,Turn off all lightswitches,Success,Success,0,5,5
state_change_task,single-prompt,gpt-4o,test_task25,Turn off all lightswitches,Success,Success,0,10,6
state_change_task,single-prompt,gpt-4o,test_task26,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,single-prompt,gpt-4o,test_task27,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,8,7
state_change_task,single-prompt,gpt-4o,test_task28,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,4,4
state_change_task,single-prompt,gpt-4o,test_task29,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,5,12
state_change_task,single-prompt,gpt-4o,test_task30,Turn off all lightswitches,Success,Success,0,3,3
state_change_task,single-prompt,gpt-4o,test_task31,Turn off all lightswitches,Success,Execution Failure,-1,6,1
state_change_task,single-prompt,gpt-4o,test_task32,Turn off all lightswitches,Success,Reaching Maximum Attempts,-1,3,4
state_change_task,single-prompt,gpt-4o,test_task33,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,single-prompt,gpt-4o,test_task34,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o,test_task35,Turn off all lightswitches,Success,Success,0,3,3
state_change_task,single-prompt,gpt-4o,test_task36,Turn off all lightswitches,Success,Success,0,0,0
state_change_task,single-prompt,gpt-4o,test_task37,Turn off all tablelamps,Erroneous Terminate,Execution Failure,0,2,2
state_change_task,single-prompt,gpt-4o,test_task38,Turn off all tablelamps,Erroneous Terminate,Erroneous Terminate,0,0,0
state_change_task,single-prompt,gpt-4o,test_task39,Turn off all tablelamps,Erroneous Terminate,Erroneous Terminate,0,1,1
state_change_task,single-prompt,gpt-4o,test_task40,Turn off all tablelamps,Success,Success,0,0,0
state_change_task,single-prompt,gpt-4o,test_task41,Turn off all computers,Success,Success,0,3,3
state_change_task,single-prompt,gpt-4o,test_task42,Turn off all computers,Success,Success,0,2,1
state_change_task,single-prompt,gpt-4o,test_task43,Turn off all computers,Success,Success,0,1,1
state_change_task,single-prompt,gpt-4o,test_task44,Turn off all computers,Success,Success,0,0,0
state_change_task,single-prompt,gpt-4o,test_task45,Turn off all tvs,Success,Success,0,3,3
state_change_task,single-prompt,gpt-4o,test_task46,Turn off all tvs,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o,test_task47,Turn off all tvs,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o,test_task48,Turn off all tvs,Success,Success,0,0,0
state_change_task,single-prompt,gpt-4o,test_task49,Turn on all lightswitches,Success,Success,0,0,0
state_change_task,single-prompt,gpt-4o,test_task50,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o,test_task51,Turn on all lightswitches,Success,Reaching Maximum Attempts,-1,3,4
state_change_task,single-prompt,gpt-4o,test_task52,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,single-prompt,gpt-4o,test_task53,Turn on all lightswitches,Success,Success,0,1,1
state_change_task,single-prompt,gpt-4o,test_task54,Turn on all lightswitches,Reaching Maximum Attempts,Success,1,8,7
state_change_task,single-prompt,gpt-4o,test_task55,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,single-prompt,gpt-4o,test_task56,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,single-prompt,gpt-4o,test_task57,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,single-prompt,gpt-4o,test_task58,Turn on all lightswitches,Success,Success,0,3,5
state_change_task,single-prompt,gpt-4o,test_task59,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,single-prompt,gpt-4o,test_task60,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,single-prompt,gpt-4o,test_task61,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,single-prompt,gpt-4o,test_task62,Turn on all lightswitches,Success,Success,0,6,6
state_change_task,single-prompt,gpt-4o,test_task63,Turn on all lightswitches,Success,Success,0,6,6
state_change_task,single-prompt,gpt-4o,test_task64,Turn on all lightswitches,Success,Success,0,7,7
state_change_task,single-prompt,gpt-4o,test_task65,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,16,16
state_change_task,single-prompt,gpt-4o,test_task66,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,12,12
state_change_task,single-prompt,gpt-4o,test_task67,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,12,12
state_change_task,single-prompt,gpt-4o,test_task68,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,single-prompt,gpt-4o,test_task69,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,12,12
state_change_task,single-prompt,gpt-4o,test_task70,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,single-prompt,gpt-4o,test_task71,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,single-prompt,gpt-4o,test_task72,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,4,4
state_change_task,single-prompt,gpt-4o,test_task73,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,12,12
state_change_task,single-prompt,gpt-4o,test_task74,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,single-prompt,gpt-4o,test_task75,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
state_change_task,single-prompt,gpt-4o,test_task76,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,4,4
state_change_task,single-prompt,gpt-4o,test_task77,Turn off all lightswitches,Reaching Maximum Attempts,Reaching Maximum Attempts,0,8,8
