task_type,test_task_name,selected_example_name,selected_example_id,cosine,runner_up_name,runner_up_cosine,top2_margin,exact_tie_n,near_tie_1e6_n,example_length,example_scene,example_initial_room,example_initial_states,example_actions,same_object,same_operation,same_destination,historical_selection_verified,task_id,test_scene,test_initial_room,test_initial_states,test_reference_length,test_reference_actions
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task31,1,bedroom,"[{""id"": 71, ""states"": [""OFF""]}, {""id"": 173, ""states"": [""ON""]}, {""id"": 261, ""states"": [""OFF""]}, {""id"": 427, ""states"": [""ON""]}]",4,"[""[WALK] <lightswitch> (173)"", ""[SWITCHOFF] <lightswitch> (173)"", ""[WALK] <lightswitch> (427)"", ""[SWITCHOFF] <lightswitch> (427)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task32,1,livingroom,"[{""id"": 71, ""states"": [""OFF""]}, {""id"": 173, ""states"": [""ON""]}, {""id"": 261, ""states"": [""OFF""]}, {""id"": 427, ""states"": [""OFF""]}]",2,"[""[WALK] <lightswitch> (173)"", ""[SWITCHOFF] <lightswitch> (173)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task33,1,kitchen,"[{""id"": 71, ""states"": [""OFF""]}, {""id"": 173, ""states"": [""OFF""]}, {""id"": 261, ""states"": [""ON""]}, {""id"": 427, ""states"": [""ON""]}]",4,"[""[WALK] <lightswitch> (261)"", ""[SWITCHOFF] <lightswitch> (261)"", ""[WALK] <lightswitch> (427)"", ""[SWITCHOFF] <lightswitch> (427)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task34,1,bedroom,"[{""id"": 71, ""states"": [""OFF""]}, {""id"": 173, ""states"": [""OFF""]}, {""id"": 261, ""states"": [""ON""]}, {""id"": 427, ""states"": [""OFF""]}]",2,"[""[WALK] <lightswitch> (261)"", ""[SWITCHOFF] <lightswitch> (261)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task35,1,bathroom,"[{""id"": 71, ""states"": [""OFF""]}, {""id"": 173, ""states"": [""OFF""]}, {""id"": 261, ""states"": [""OFF""]}, {""id"": 427, ""states"": [""ON""]}]",2,"[""[WALK] <lightswitch> (427)"", ""[SWITCHOFF] <lightswitch> (427)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task36,1,livingroom,"[{""id"": 71, ""states"": [""OFF""]}, {""id"": 173, ""states"": [""OFF""]}, {""id"": 261, ""states"": [""OFF""]}, {""id"": 427, ""states"": [""OFF""]}]",0,[]
state_change_task,Turn off all tablelamps,Turn on all tablelamps,example_task76,0.9095948934555054,Turn off all candles,0.4964370131492615,0.4131578803062439,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",True,False,True,False,test_task37,1,livingroom,"[{""id"": 102, ""states"": [""ON""]}, {""id"": 103, ""states"": [""ON""]}]",4,"[""[WALK] <tablelamp> (102)"", ""[SWITCHOFF] <tablelamp> (102)"", ""[WALK] <tablelamp> (103)"", ""[SWITCHOFF] <tablelamp> (103)""]"
state_change_task,Turn off all tablelamps,Turn on all tablelamps,example_task76,0.9095948934555054,Turn off all candles,0.4964370131492615,0.4131578803062439,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",True,False,True,False,test_task38,1,bedroom,"[{""id"": 102, ""states"": [""ON""]}, {""id"": 103, ""states"": [""OFF""]}]",2,"[""[WALK] <tablelamp> (102)"", ""[SWITCHOFF] <tablelamp> (102)""]"
state_change_task,Turn off all tablelamps,Turn on all tablelamps,example_task76,0.9095948934555054,Turn off all candles,0.4964370131492615,0.4131578803062439,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",True,False,True,False,test_task39,1,kitchen,"[{""id"": 102, ""states"": [""OFF""]}, {""id"": 103, ""states"": [""ON""]}]",2,"[""[WALK] <tablelamp> (103)"", ""[SWITCHOFF] <tablelamp> (103)""]"
state_change_task,Turn off all tablelamps,Turn on all tablelamps,example_task76,0.9095948934555054,Turn off all candles,0.4964370131492615,0.4131578803062439,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",True,False,True,False,test_task40,1,kitchen,"[{""id"": 102, ""states"": [""OFF""]}, {""id"": 103, ""states"": [""OFF""]}]",0,[]
state_change_task,Turn off all computers,Turn on all computers,example_task12,0.8592640161514282,Turn off all cellphones,0.581680417060852,0.27758359909057617,1,1,4,1,livingroom,"[{""id"": 174, ""states"": [""OFF""]}, {""id"": 433, ""states"": [""OFF""]}]","[""[WALK] <computer> (174)"", ""[SWITCHON] <computer> (174)"", ""[WALK] <computer> (433)"", ""[SWITCHON] <computer> (433)""]",True,False,True,False,test_task41,1,bedroom,"[{""id"": 174, ""states"": [""ON""]}, {""id"": 433, ""states"": [""ON""]}]",4,"[""[WALK] <computer> (174)"", ""[SWITCHOFF] <computer> (174)"", ""[WALK] <computer> (433)"", ""[SWITCHOFF] <computer> (433)""]"
state_change_task,Turn off all computers,Turn on all computers,example_task12,0.8592640161514282,Turn off all cellphones,0.581680417060852,0.27758359909057617,1,1,4,1,livingroom,"[{""id"": 174, ""states"": [""OFF""]}, {""id"": 433, ""states"": [""OFF""]}]","[""[WALK] <computer> (174)"", ""[SWITCHON] <computer> (174)"", ""[WALK] <computer> (433)"", ""[SWITCHON] <computer> (433)""]",True,False,True,False,test_task42,1,kitchen,"[{""id"": 174, ""states"": [""ON""]}, {""id"": 433, ""states"": [""OFF""]}]",2,"[""[WALK] <computer> (174)"", ""[SWITCHOFF] <computer> (174)""]"
state_change_task,Turn off all computers,Turn on all computers,example_task12,0.8592640161514282,Turn off all cellphones,0.581680417060852,0.27758359909057617,1,1,4,1,livingroom,"[{""id"": 174, ""states"": [""OFF""]}, {""id"": 433, ""states"": [""OFF""]}]","[""[WALK] <computer> (174)"", ""[SWITCHON] <computer> (174)"", ""[WALK] <computer> (433)"", ""[SWITCHON] <computer> (433)""]",True,False,True,False,test_task43,1,livingroom,"[{""id"": 174, ""states"": [""OFF""]}, {""id"": 433, ""states"": [""ON""]}]",2,"[""[WALK] <computer> (433)"", ""[SWITCHOFF] <computer> (433)""]"
state_change_task,Turn off all computers,Turn on all computers,example_task12,0.8592640161514282,Turn off all cellphones,0.581680417060852,0.27758359909057617,1,1,4,1,livingroom,"[{""id"": 174, ""states"": [""OFF""]}, {""id"": 433, ""states"": [""OFF""]}]","[""[WALK] <computer> (174)"", ""[SWITCHON] <computer> (174)"", ""[WALK] <computer> (433)"", ""[SWITCHON] <computer> (433)""]",True,False,True,False,test_task44,1,bathroom,"[{""id"": 174, ""states"": [""OFF""]}, {""id"": 433, ""states"": [""OFF""]}]",0,[]
state_change_task,Turn off all tvs,Turn off all cellphones,example_task21,0.4994624853134155,Turn on all computers,0.49108827114105225,0.008374214172363281,1,1,8,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]","[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False,True,True,False,test_task45,1,livingroom,"[{""id"": 264, ""states"": [""ON""]}, {""id"": 426, ""states"": [""ON""]}]",4,"[""[WALK] <tv> (264)"", ""[SWITCHOFF] <tv> (264)"", ""[WALK] <tv> (426)"", ""[SWITCHOFF] <tv> (426)""]"
state_change_task,Turn off all tvs,Turn off all cellphones,example_task21,0.4994624853134155,Turn on all computers,0.49108827114105225,0.008374214172363281,1,1,8,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]","[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False,True,True,False,test_task46,1,bedroom,"[{""id"": 264, ""states"": [""ON""]}, {""id"": 426, ""states"": [""OFF""]}]",2,"[""[WALK] <tv> (264)"", ""[SWITCHOFF] <tv> (264)""]"
state_change_task,Turn off all tvs,Turn off all cellphones,example_task21,0.4994624853134155,Turn on all computers,0.49108827114105225,0.008374214172363281,1,1,8,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]","[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False,True,True,False,test_task47,1,kitchen,"[{""id"": 264, ""states"": [""OFF""]}, {""id"": 426, ""states"": [""ON""]}]",2,"[""[WALK] <tv> (426)"", ""[SWITCHOFF] <tv> (426)""]"
state_change_task,Turn off all tvs,Turn off all cellphones,example_task21,0.4994624853134155,Turn on all computers,0.49108827114105225,0.008374214172363281,1,1,8,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]","[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False,True,True,False,test_task48,1,kitchen,"[{""id"": 264, ""states"": [""OFF""]}, {""id"": 426, ""states"": [""OFF""]}]",0,[]
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task49,2,bedroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",0,[]
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task50,2,kitchen,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""OFF""]}]",2,"[""[WALK] <lightswitch> (302)"", ""[SWITCHON] <lightswitch> (302)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task51,2,bathroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""ON""]}]",2,"[""[WALK] <lightswitch> (157)"", ""[SWITCHON] <lightswitch> (157)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task52,2,livingroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,"[""[WALK] <lightswitch> (157)"", ""[SWITCHON] <lightswitch> (157)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHON] <lightswitch> (302)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task53,2,bedroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",2,"[""[WALK] <lightswitch> (97)"", ""[SWITCHON] <lightswitch> (97)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task54,2,bathroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""OFF""]}]",4,"[""[WALK] <lightswitch> (97)"", ""[SWITCHON] <lightswitch> (97)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHON] <lightswitch> (302)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task55,2,kitchen,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""ON""]}]",4,"[""[WALK] <lightswitch> (97)"", ""[SWITCHON] <lightswitch> (97)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHON] <lightswitch> (157)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task56,2,bedroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",6,"[""[WALK] <lightswitch> (97)"", ""[SWITCHON] <lightswitch> (97)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHON] <lightswitch> (157)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHON] <lightswitch> (302)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task57,2,kitchen,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",2,"[""[WALK] <lightswitch> (48)"", ""[SWITCHON] <lightswitch> (48)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task58,2,bedroom,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""OFF""]}]",4,"[""[WALK] <lightswitch> (48)"", ""[SWITCHON] <lightswitch> (48)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHON] <lightswitch> (302)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task59,2,bathroom,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""ON""]}]",4,"[""[WALK] <lightswitch> (48)"", ""[SWITCHON] <lightswitch> (48)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHON] <lightswitch> (157)""]"
