task_type,split,template,object,operation,destination,scene,initial_room,initial_states_json,n,task_ids,reference_n,reference_mean,reference_median,reference_q1,reference_q3,reference_min,reference_max,reference_sd_sample,reference_iqr
state_change_task,example,Turn {state} all {object},cellphones,off,,3,bedroom,"[{""id"": 120, ""states"": [""ON""]}, {""id"": 274, ""states"": [""ON""]}]",1,"[""example_task77""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,3,kitchen,"[{""id"": 120, ""states"": [""OFF""]}, {""id"": 274, ""states"": [""ON""]}]",1,"[""example_task79""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,3,livingroom,"[{""id"": 120, ""states"": [""OFF""]}, {""id"": 274, ""states"": [""OFF""]}]",1,"[""example_task80""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,4,bedroom,"[{""id"": 157, ""states"": [""ON""]}, {""id"": 249, ""states"": [""OFF""]}]",1,"[""example_task102""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,4,bedroom,"[{""id"": 157, ""states"": [""ON""]}, {""id"": 249, ""states"": [""ON""]}]",1,"[""example_task101""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,4,kitchen,"[{""id"": 157, ""states"": [""OFF""]}, {""id"": 249, ""states"": [""OFF""]}]",1,"[""example_task104""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,4,kitchen,"[{""id"": 157, ""states"": [""OFF""]}, {""id"": 249, ""states"": [""ON""]}]",1,"[""example_task103""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,5,bathroom,"[{""id"": 101, ""states"": [""OFF""]}, {""id"": 187, ""states"": [""ON""]}]",1,"[""example_task115""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,5,bedroom,"[{""id"": 101, ""states"": [""ON""]}, {""id"": 187, ""states"": [""OFF""]}]",1,"[""example_task114""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,5,bedroom,"[{""id"": 101, ""states"": [""ON""]}, {""id"": 187, ""states"": [""ON""]}]",1,"[""example_task113""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,5,kitchen,"[{""id"": 101, ""states"": [""OFF""]}, {""id"": 187, ""states"": [""OFF""]}]",1,"[""example_task116""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,6,bathroom,"[{""id"": 223, ""states"": [""OFF""]}, {""id"": 323, ""states"": [""OFF""]}]",1,"[""example_task132""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,6,bedroom,"[{""id"": 223, ""states"": [""ON""]}, {""id"": 323, ""states"": [""OFF""]}]",1,"[""example_task130""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,6,bedroom,"[{""id"": 223, ""states"": [""ON""]}, {""id"": 323, ""states"": [""ON""]}]",1,"[""example_task129""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,6,livingroom,"[{""id"": 223, ""states"": [""OFF""]}, {""id"": 323, ""states"": [""ON""]}]",1,"[""example_task131""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,7,bathroom,"[{""id"": 268, ""states"": [""ON""]}, {""id"": 271, ""states"": [""OFF""]}]",1,"[""example_task150""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,7,bedroom,"[{""id"": 268, ""states"": [""ON""]}, {""id"": 271, ""states"": [""ON""]}]",1,"[""example_task149""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,7,kitchen,"[{""id"": 268, ""states"": [""OFF""]}, {""id"": 271, ""states"": [""ON""]}]",1,"[""example_task151""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,7,livingroom,"[{""id"": 268, ""states"": [""OFF""]}, {""id"": 271, ""states"": [""OFF""]}]",1,"[""example_task152""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},computers,on,,1,bedroom,"[{""id"": 174, ""states"": [""ON""]}, {""id"": 433, ""states"": [""OFF""]}]",1,"[""example_task10""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},computers,on,,1,kitchen,"[{""id"": 174, ""states"": [""OFF""]}, {""id"": 433, ""states"": [""ON""]}]",1,"[""example_task11""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},computers,on,,1,livingroom,"[{""id"": 174, ""states"": [""OFF""]}, {""id"": 433, ""states"": [""OFF""]}]",1,"[""example_task12""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},computers,on,,1,livingroom,"[{""id"": 174, ""states"": [""ON""]}, {""id"": 433, ""states"": [""ON""]}]",1,"[""example_task9""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},computers,on,,2,bathroom,"[{""id"": 94, ""states"": [""ON""]}, {""id"": 295, ""states"": [""ON""]}]",1,"[""example_task41""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},computers,on,,2,bedroom,"[{""id"": 94, ""states"": [""OFF""]}, {""id"": 295, ""states"": [""OFF""]}]",1,"[""example_task44""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},computers,on,,2,bedroom,"[{""id"": 94, ""states"": [""OFF""]}, {""id"": 295, ""states"": [""ON""]}]",1,"[""example_task43""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},computers,on,,2,kitchen,"[{""id"": 94, ""states"": [""ON""]}, {""id"": 295, ""states"": [""OFF""]}]",1,"[""example_task42""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},computers,on,,7,bedroom,"[{""id"": 274, ""states"": [""OFF""]}, {""id"": 324, ""states"": [""ON""]}]",1,"[""example_task139""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},computers,on,,7,bedroom,"[{""id"": 274, ""states"": [""ON""]}, {""id"": 324, ""states"": [""OFF""]}]",1,"[""example_task138""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},computers,on,,7,kitchen,"[{""id"": 274, ""states"": [""OFF""]}, {""id"": 324, ""states"": [""OFF""]}]",1,"[""example_task140""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},computers,on,,7,kitchen,"[{""id"": 274, ""states"": [""ON""]}, {""id"": 324, ""states"": [""ON""]}]",1,"[""example_task137""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,1,bathroom,"[{""id"": 50, ""states"": [""OFF""]}, {""id"": 248, ""states"": [""ON""]}]",1,"[""example_task15""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,1,bathroom,"[{""id"": 50, ""states"": [""ON""]}, {""id"": 248, ""states"": [""OFF""]}]",1,"[""example_task14""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,1,bedroom,"[{""id"": 50, ""states"": [""OFF""]}, {""id"": 248, ""states"": [""OFF""]}]",1,"[""example_task16""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,1,livingroom,"[{""id"": 50, ""states"": [""ON""]}, {""id"": 248, ""states"": [""ON""]}]",1,"[""example_task13""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,2,bathroom,"[{""id"": 29, ""states"": [""ON""]}, {""id"": 220, ""states"": [""ON""]}]",1,"[""example_task49""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,2,bedroom,"[{""id"": 29, ""states"": [""OFF""]}, {""id"": 220, ""states"": [""ON""]}]",1,"[""example_task51""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,2,kitchen,"[{""id"": 29, ""states"": [""ON""]}, {""id"": 220, ""states"": [""OFF""]}]",1,"[""example_task50""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,2,livingroom,"[{""id"": 29, ""states"": [""OFF""]}, {""id"": 220, ""states"": [""OFF""]}]",1,"[""example_task52""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,3,bathroom,"[{""id"": 156, ""states"": [""ON""]}, {""id"": 327, ""states"": [""ON""]}]",1,"[""example_task89""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,3,kitchen,"[{""id"": 156, ""states"": [""OFF""]}, {""id"": 327, ""states"": [""OFF""]}]",1,"[""example_task92""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,3,kitchen,"[{""id"": 156, ""states"": [""OFF""]}, {""id"": 327, ""states"": [""ON""]}]",1,"[""example_task91""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,3,kitchen,"[{""id"": 156, ""states"": [""ON""]}, {""id"": 327, ""states"": [""OFF""]}]",1,"[""example_task90""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,4,bathroom,"[{""id"": 91, ""states"": [""ON""]}, {""id"": 195, ""states"": [""ON""]}]",1,"[""example_task97""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,4,bedroom,"[{""id"": 91, ""states"": [""OFF""]}, {""id"": 195, ""states"": [""OFF""]}]",1,"[""example_task100""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,4,bedroom,"[{""id"": 91, ""states"": [""OFF""]}, {""id"": 195, ""states"": [""ON""]}]",1,"[""example_task99""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,4,livingroom,"[{""id"": 91, ""states"": [""ON""]}, {""id"": 195, ""states"": [""OFF""]}]",1,"[""example_task98""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,5,bathroom,"[{""id"": 152, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""ON""]}]",1,"[""example_task119""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,5,bathroom,"[{""id"": 152, ""states"": [""ON""]}, {""id"": 300, ""states"": [""OFF""]}]",1,"[""example_task118""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,5,bathroom,"[{""id"": 152, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",1,"[""example_task117""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,5,livingroom,"[{""id"": 152, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""OFF""]}]",1,"[""example_task120""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,6,bathroom,"[{""id"": 38, ""states"": [""OFF""]}, {""id"": 199, ""states"": [""OFF""]}]",1,"[""example_task128""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,6,bathroom,"[{""id"": 38, ""states"": [""ON""]}, {""id"": 199, ""states"": [""ON""]}]",1,"[""example_task125""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,6,bedroom,"[{""id"": 38, ""states"": [""OFF""]}, {""id"": 199, ""states"": [""ON""]}]",1,"[""example_task127""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,6,kitchen,"[{""id"": 38, ""states"": [""ON""]}, {""id"": 199, ""states"": [""OFF""]}]",1,"[""example_task126""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,7,bedroom,"[{""id"": 30, ""states"": [""OFF""]}, {""id"": 149, ""states"": [""ON""]}]",1,"[""example_task143""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,7,bedroom,"[{""id"": 30, ""states"": [""ON""]}, {""id"": 149, ""states"": [""ON""]}]",1,"[""example_task141""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,7,livingroom,"[{""id"": 30, ""states"": [""OFF""]}, {""id"": 149, ""states"": [""OFF""]}]",1,"[""example_task144""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,off,,7,livingroom,"[{""id"": 30, ""states"": [""ON""]}, {""id"": 149, ""states"": [""OFF""]}]",1,"[""example_task142""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,1,bathroom,"[{""id"": 50, ""states"": [""ON""]}, {""id"": 248, ""states"": [""ON""]}]",1,"[""example_task1""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,1,bedroom,"[{""id"": 50, ""states"": [""OFF""]}, {""id"": 248, ""states"": [""OFF""]}]",1,"[""example_task4""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,1,bedroom,"[{""id"": 50, ""states"": [""OFF""]}, {""id"": 248, ""states"": [""ON""]}]",1,"[""example_task3""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,1,bedroom,"[{""id"": 50, ""states"": [""ON""]}, {""id"": 248, ""states"": [""OFF""]}]",1,"[""example_task2""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,2,bedroom,"[{""id"": 29, ""states"": [""OFF""]}, {""id"": 220, ""states"": [""ON""]}]",1,"[""example_task39""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,2,bedroom,"[{""id"": 29, ""states"": [""ON""]}, {""id"": 220, ""states"": [""OFF""]}]",1,"[""example_task38""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,2,kitchen,"[{""id"": 29, ""states"": [""ON""]}, {""id"": 220, ""states"": [""ON""]}]",1,"[""example_task37""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,2,livingroom,"[{""id"": 29, ""states"": [""OFF""]}, {""id"": 220, ""states"": [""OFF""]}]",1,"[""example_task40""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,3,bedroom,"[{""id"": 156, ""states"": [""ON""]}, {""id"": 327, ""states"": [""OFF""]}]",1,"[""example_task66""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,3,bedroom,"[{""id"": 156, ""states"": [""ON""]}, {""id"": 327, ""states"": [""ON""]}]",1,"[""example_task65""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,3,livingroom,"[{""id"": 156, ""states"": [""OFF""]}, {""id"": 327, ""states"": [""OFF""]}]",1,"[""example_task68""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,3,livingroom,"[{""id"": 156, ""states"": [""OFF""]}, {""id"": 327, ""states"": [""ON""]}]",1,"[""example_task67""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,4,bathroom,"[{""id"": 91, ""states"": [""ON""]}, {""id"": 195, ""states"": [""OFF""]}]",1,"[""example_task94""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,4,bedroom,"[{""id"": 91, ""states"": [""ON""]}, {""id"": 195, ""states"": [""ON""]}]",1,"[""example_task93""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,4,livingroom,"[{""id"": 91, ""states"": [""OFF""]}, {""id"": 195, ""states"": [""OFF""]}]",1,"[""example_task96""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,4,livingroom,"[{""id"": 91, ""states"": [""OFF""]}, {""id"": 195, ""states"": [""ON""]}]",1,"[""example_task95""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,5,bathroom,"[{""id"": 152, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""ON""]}]",1,"[""example_task111""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,5,bathroom,"[{""id"": 152, ""states"": [""ON""]}, {""id"": 300, ""states"": [""OFF""]}]",1,"[""example_task110""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,5,kitchen,"[{""id"": 152, ""states"": [""ON""]}, {""id"": 300, ""states"": [""ON""]}]",1,"[""example_task109""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,5,livingroom,"[{""id"": 152, ""states"": [""OFF""]}, {""id"": 300, ""states"": [""OFF""]}]",1,"[""example_task112""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,6,bedroom,"[{""id"": 38, ""states"": [""OFF""]}, {""id"": 199, ""states"": [""ON""]}]",1,"[""example_task123""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,6,bedroom,"[{""id"": 38, ""states"": [""ON""]}, {""id"": 199, ""states"": [""OFF""]}]",1,"[""example_task122""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,6,kitchen,"[{""id"": 38, ""states"": [""OFF""]}, {""id"": 199, ""states"": [""OFF""]}]",1,"[""example_task124""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,6,kitchen,"[{""id"": 38, ""states"": [""ON""]}, {""id"": 199, ""states"": [""ON""]}]",1,"[""example_task121""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,7,bedroom,"[{""id"": 30, ""states"": [""ON""]}, {""id"": 149, ""states"": [""ON""]}]",1,"[""example_task133""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,7,livingroom,"[{""id"": 30, ""states"": [""OFF""]}, {""id"": 149, ""states"": [""OFF""]}]",1,"[""example_task136""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,7,livingroom,"[{""id"": 30, ""states"": [""OFF""]}, {""id"": 149, ""states"": [""ON""]}]",1,"[""example_task135""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},faucets,on,,7,livingroom,"[{""id"": 30, ""states"": [""ON""]}, {""id"": 149, ""states"": [""OFF""]}]",1,"[""example_task134""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,1,bedroom,"[{""id"": 102, ""states"": [""ON""]}, {""id"": 103, ""states"": [""OFF""]}]",1,"[""example_task6""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,1,kitchen,"[{""id"": 102, ""states"": [""OFF""]}, {""id"": 103, ""states"": [""ON""]}]",1,"[""example_task7""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,1,kitchen,"[{""id"": 102, ""states"": [""ON""]}, {""id"": 103, ""states"": [""ON""]}]",1,"[""example_task5""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,1,livingroom,"[{""id"": 102, ""states"": [""OFF""]}, {""id"": 103, ""states"": [""OFF""]}]",1,"[""example_task8""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,2,bathroom,"[{""id"": 124, ""states"": [""OFF""]}, {""id"": 125, ""states"": [""OFF""]}]",1,"[""example_task48""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,2,bathroom,"[{""id"": 124, ""states"": [""OFF""]}, {""id"": 125, ""states"": [""ON""]}]",1,"[""example_task47""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,2,bathroom,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 125, ""states"": [""OFF""]}]",1,"[""example_task46""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,2,livingroom,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 125, ""states"": [""ON""]}]",1,"[""example_task45""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,3,bathroom,"[{""id"": 256, ""states"": [""ON""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]",1,"[""example_task72""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,3,bedroom,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""ON""]}]",1,"[""example_task75""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,3,bedroom,"[{""id"": 256, ""states"": [""ON""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""ON""]}]",1,"[""example_task71""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,3,bedroom,"[{""id"": 256, ""states"": [""ON""]}, {""id"": 376, ""states"": [""ON""]}, {""id"": 377, ""states"": [""OFF""]}]",1,"[""example_task70""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]",1,"[""example_task76""]",1,6,6.0,6.0,6.0,6,6,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,3,kitchen,"[{""id"": 256, ""states"": [""ON""]}, {""id"": 376, ""states"": [""ON""]}, {""id"": 377, ""states"": [""ON""]}]",1,"[""example_task69""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,3,livingroom,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""ON""]}, {""id"": 377, ""states"": [""OFF""]}]",1,"[""example_task74""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,3,livingroom,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""ON""]}, {""id"": 377, ""states"": [""ON""]}]",1,"[""example_task73""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,5,bathroom,"[{""id"": 78, ""states"": [""ON""]}, {""id"": 229, ""states"": [""OFF""]}]",1,"[""example_task106""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,5,bedroom,"[{""id"": 78, ""states"": [""ON""]}, {""id"": 229, ""states"": [""ON""]}]",1,"[""example_task105""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,5,kitchen,"[{""id"": 78, ""states"": [""OFF""]}, {""id"": 229, ""states"": [""OFF""]}]",1,"[""example_task108""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},tablelamps,on,,5,kitchen,"[{""id"": 78, ""states"": [""OFF""]}, {""id"": 229, ""states"": [""ON""]}]",1,"[""example_task107""]",1,2,2.0,2.0,2.0,2,2,,0.0
placement_task,test,Put all {object} {relation} the {destination},alcohols,in,microwave,7,bedroom,"[{""id"": 166, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task96""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},alcohols,in,microwave,7,livingroom,"[{""id"": 166, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task97""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},alcohols,on,kitchentable,7,kitchen,[],1,"[""test_task90""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},apples,on,kitchencounter,1,kitchen,[],1,"[""test_task6""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,in,fridge,1,bathroom,"[{""id"": 305, ""states"": [""CLOSED""]}]",1,"[""test_task13""]",1,13,13.0,13.0,13.0,13,13,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,in,fridge,1,livingroom,"[{""id"": 305, ""states"": [""OPEN""]}]",1,"[""test_task12""]",1,12,12.0,12.0,12.0,12,12,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,in,fridge,3,kitchen,"[{""id"": 162, ""states"": [""OPEN""]}]",1,"[""test_task51""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,in,fridge,3,livingroom,"[{""id"": 162, ""states"": [""CLOSED""]}]",1,"[""test_task52""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,in,fridge,5,bathroom,"[{""id"": 157, ""states"": [""CLOSED""]}]",1,"[""test_task80""]",1,9,9.0,9.0,9.0,9,9,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,in,fridge,5,kitchen,"[{""id"": 157, ""states"": [""OPEN""]}]",1,"[""test_task79""]",1,8,8.0,8.0,8.0,8,8,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,in,microwave,1,bedroom,"[{""id"": 313, ""states"": [""CLOSED"", ""OFF""]}]",1,"[""test_task15""]",1,13,13.0,13.0,13.0,13,13,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,in,microwave,1,bedroom,"[{""id"": 313, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task14""]",1,12,12.0,12.0,12.0,12,12,,0.0
placement_task,test,Put all {object} {relation} the {destination},bananas,in,microwave,3,bedroom,"[{""id"": 171, ""states"": [""OPEN"", ""OFF""]}]",1,"[""test_task53""]",1,8,8.0,8.0,8.0,8,8,,0.0
