task_type,split,task_id,task_name,template,operation,object,destination,scene,initial_room,initial_states,goal_states,goal_count,required_state_changes,reference_length,reference_actions,initially_complete_proxy
state_change_task,test,test_task51,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,bathroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,1,2,"[""[WALK] <lightswitch> (157)"", ""[SWITCHON] <lightswitch> (157)""]",False
state_change_task,test,test_task52,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,livingroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,2,4,"[""[WALK] <lightswitch> (157)"", ""[SWITCHON] <lightswitch> (157)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHON] <lightswitch> (302)""]",False
state_change_task,test,test_task53,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,bedroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,1,2,"[""[WALK] <lightswitch> (97)"", ""[SWITCHON] <lightswitch> (97)""]",False
state_change_task,test,test_task54,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,bathroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,2,4,"[""[WALK] <lightswitch> (97)"", ""[SWITCHON] <lightswitch> (97)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHON] <lightswitch> (302)""]",False
state_change_task,test,test_task55,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,kitchen,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,2,4,"[""[WALK] <lightswitch> (97)"", ""[SWITCHON] <lightswitch> (97)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHON] <lightswitch> (157)""]",False
state_change_task,test,test_task56,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,bedroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,3,6,"[""[WALK] <lightswitch> (97)"", ""[SWITCHON] <lightswitch> (97)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHON] <lightswitch> (157)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHON] <lightswitch> (302)""]",False
state_change_task,test,test_task57,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,kitchen,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,1,2,"[""[WALK] <lightswitch> (48)"", ""[SWITCHON] <lightswitch> (48)""]",False
state_change_task,test,test_task58,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,bedroom,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,2,4,"[""[WALK] <lightswitch> (48)"", ""[SWITCHON] <lightswitch> (48)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHON] <lightswitch> (302)""]",False
state_change_task,test,test_task59,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,bathroom,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,2,4,"[""[WALK] <lightswitch> (48)"", ""[SWITCHON] <lightswitch> (48)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHON] <lightswitch> (157)""]",False
state_change_task,test,test_task60,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,bathroom,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,3,6,"[""[WALK] <lightswitch> (48)"", ""[SWITCHON] <lightswitch> (48)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHON] <lightswitch> (157)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHON] <lightswitch> (302)""]",False
state_change_task,test,test_task61,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,kitchen,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,2,4,"[""[WALK] <lightswitch> (48)"", ""[SWITCHON] <lightswitch> (48)"", ""[WALK] <lightswitch> (97)"", ""[SWITCHON] <lightswitch> (97)""]",False
state_change_task,test,test_task62,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,kitchen,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,3,6,"[""[WALK] <lightswitch> (48)"", ""[SWITCHON] <lightswitch> (48)"", ""[WALK] <lightswitch> (97)"", ""[SWITCHON] <lightswitch> (97)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHON] <lightswitch> (302)""]",False
state_change_task,test,test_task63,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,livingroom,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,3,6,"[""[WALK] <lightswitch> (48)"", ""[SWITCHON] <lightswitch> (48)"", ""[WALK] <lightswitch> (97)"", ""[SWITCHON] <lightswitch> (97)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHON] <lightswitch> (157)""]",False
state_change_task,test,test_task64,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,2,bedroom,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]",4,4,8,"[""[WALK] <lightswitch> (48)"", ""[SWITCHON] <lightswitch> (48)"", ""[WALK] <lightswitch> (97)"", ""[SWITCHON] <lightswitch> (97)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHON] <lightswitch> (157)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHON] <lightswitch> (302)""]",False
state_change_task,test,test_task65,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,livingroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,4,8,"[""[WALK] <lightswitch> (48)"", ""[SWITCHOFF] <lightswitch> (48)"", ""[WALK] <lightswitch> (97)"", ""[SWITCHOFF] <lightswitch> (97)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHOFF] <lightswitch> (157)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHOFF] <lightswitch> (302)""]",False
state_change_task,test,test_task66,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,livingroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <lightswitch> (48)"", ""[SWITCHOFF] <lightswitch> (48)"", ""[WALK] <lightswitch> (97)"", ""[SWITCHOFF] <lightswitch> (97)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHOFF] <lightswitch> (157)""]",False
state_change_task,test,test_task67,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,bedroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <lightswitch> (48)"", ""[SWITCHOFF] <lightswitch> (48)"", ""[WALK] <lightswitch> (97)"", ""[SWITCHOFF] <lightswitch> (97)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHOFF] <lightswitch> (302)""]",False
state_change_task,test,test_task68,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,bedroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (48)"", ""[SWITCHOFF] <lightswitch> (48)"", ""[WALK] <lightswitch> (97)"", ""[SWITCHOFF] <lightswitch> (97)""]",False
state_change_task,test,test_task69,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,bedroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <lightswitch> (48)"", ""[SWITCHOFF] <lightswitch> (48)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHOFF] <lightswitch> (157)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHOFF] <lightswitch> (302)""]",False
state_change_task,test,test_task70,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,livingroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (48)"", ""[SWITCHOFF] <lightswitch> (48)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHOFF] <lightswitch> (157)""]",False
state_change_task,test,test_task71,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,bathroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (48)"", ""[SWITCHOFF] <lightswitch> (48)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHOFF] <lightswitch> (302)""]",False
state_change_task,test,test_task72,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,bathroom,"[{""id"": 48, ""states"": [""ON""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,1,2,"[""[WALK] <lightswitch> (48)"", ""[SWITCHOFF] <lightswitch> (48)""]",False
state_change_task,test,test_task73,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,kitchen,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,3,6,"[""[WALK] <lightswitch> (97)"", ""[SWITCHOFF] <lightswitch> (97)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHOFF] <lightswitch> (157)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHOFF] <lightswitch> (302)""]",False
state_change_task,test,test_task74,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,bathroom,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (97)"", ""[SWITCHOFF] <lightswitch> (97)"", ""[WALK] <lightswitch> (157)"", ""[SWITCHOFF] <lightswitch> (157)""]",False
state_change_task,test,test_task75,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,kitchen,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (97)"", ""[SWITCHOFF] <lightswitch> (97)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHOFF] <lightswitch> (302)""]",False
state_change_task,test,test_task76,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,bathroom,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""ON""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,1,2,"[""[WALK] <lightswitch> (97)"", ""[SWITCHOFF] <lightswitch> (97)""]",False
state_change_task,test,test_task77,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,livingroom,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,2,4,"[""[WALK] <lightswitch> (157)"", ""[SWITCHOFF] <lightswitch> (157)"", ""[WALK] <lightswitch> (302)"", ""[SWITCHOFF] <lightswitch> (302)""]",False
state_change_task,test,test_task78,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,bedroom,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""ON""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,1,2,"[""[WALK] <lightswitch> (157)"", ""[SWITCHOFF] <lightswitch> (157)""]",False
state_change_task,test,test_task79,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,bathroom,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""ON""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,1,2,"[""[WALK] <lightswitch> (302)"", ""[SWITCHOFF] <lightswitch> (302)""]",False
state_change_task,test,test_task80,Turn off all lightswitches,Turn {state} all {object},off,lightswitches,,2,bedroom,"[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]","[{""id"": 48, ""states"": [""OFF""]}, {""id"": 97, ""states"": [""OFF""]}, {""id"": 157, ""states"": [""OFF""]}, {""id"": 302, ""states"": [""OFF""]}]",4,0,0,[],True
state_change_task,test,test_task81,Turn off all computers,Turn {state} all {object},off,computers,,2,kitchen,"[{""id"": 94, ""states"": [""ON""]}, {""id"": 295, ""states"": [""ON""]}]","[{""id"": 94, ""states"": [""OFF""]}, {""id"": 295, ""states"": [""OFF""]}]",2,2,4,"[""[WALK] <computer> (94)"", ""[SWITCHOFF] <computer> (94)"", ""[WALK] <computer> (295)"", ""[SWITCHOFF] <computer> (295)""]",False
state_change_task,test,test_task82,Turn off all computers,Turn {state} all {object},off,computers,,2,kitchen,"[{""id"": 94, ""states"": [""ON""]}, {""id"": 295, ""states"": [""OFF""]}]","[{""id"": 94, ""states"": [""OFF""]}, {""id"": 295, ""states"": [""OFF""]}]",2,1,2,"[""[WALK] <computer> (94)"", ""[SWITCHOFF] <computer> (94)""]",False
state_change_task,test,test_task83,Turn off all computers,Turn {state} all {object},off,computers,,2,bedroom,"[{""id"": 94, ""states"": [""OFF""]}, {""id"": 295, ""states"": [""ON""]}]","[{""id"": 94, ""states"": [""OFF""]}, {""id"": 295, ""states"": [""OFF""]}]",2,1,2,"[""[WALK] <computer> (295)"", ""[SWITCHOFF] <computer> (295)""]",False
state_change_task,test,test_task84,Turn off all computers,Turn {state} all {object},off,computers,,2,bathroom,"[{""id"": 94, ""states"": [""OFF""]}, {""id"": 295, ""states"": [""OFF""]}]","[{""id"": 94, ""states"": [""OFF""]}, {""id"": 295, ""states"": [""OFF""]}]",2,0,0,[],True
state_change_task,test,test_task85,Turn off all tablelamps,Turn {state} all {object},off,tablelamps,,2,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 125, ""states"": [""ON""]}]","[{""id"": 124, ""states"": [""OFF""]}, {""id"": 125, ""states"": [""OFF""]}]",2,2,4,"[""[WALK] <tablelamp> (124)"", ""[SWITCHOFF] <tablelamp> (124)"", ""[WALK] <tablelamp> (125)"", ""[SWITCHOFF] <tablelamp> (125)""]",False
state_change_task,test,test_task86,Turn off all tablelamps,Turn {state} all {object},off,tablelamps,,2,bathroom,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 125, ""states"": [""OFF""]}]","[{""id"": 124, ""states"": [""OFF""]}, {""id"": 125, ""states"": [""OFF""]}]",2,1,2,"[""[WALK] <tablelamp> (124)"", ""[SWITCHOFF] <tablelamp> (124)""]",False
state_change_task,test,test_task87,Turn off all tablelamps,Turn {state} all {object},off,tablelamps,,2,kitchen,"[{""id"": 124, ""states"": [""OFF""]}, {""id"": 125, ""states"": [""ON""]}]","[{""id"": 124, ""states"": [""OFF""]}, {""id"": 125, ""states"": [""OFF""]}]",2,1,2,"[""[WALK] <tablelamp> (125)"", ""[SWITCHOFF] <tablelamp> (125)""]",False
state_change_task,test,test_task88,Turn off all tablelamps,Turn {state} all {object},off,tablelamps,,2,bathroom,"[{""id"": 124, ""states"": [""OFF""]}, {""id"": 125, ""states"": [""OFF""]}]","[{""id"": 124, ""states"": [""OFF""]}, {""id"": 125, ""states"": [""OFF""]}]",2,0,0,[],True
state_change_task,test,test_task89,Turn on all lightswitches,Turn {state} all {object},on,lightswitches,,3,livingroom,"[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""ON""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""ON""]}]","[{""id"": 58, ""states"": [""ON""]}, {""id"": 239, ""states"": [""ON""]}, {""id"": 278, ""states"": [""ON""]}, {""id"": 344, ""states"": [""ON""]}, {""id"": 402, ""states"": [""ON""]}]",5,0,0,[],True
