run_id,kind,task_id,model,arm,repeat,step,execution_index,action,vh_success,was_regenerated,extracted_label,full_graph_label,symbolic_state_changed,full_graph_changed,before_graph,after_graph,goal_after,simulator_message
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,0,9,9,[WALK] <desk> (108),True,True,true,true,True,True,graph_0028.json.gz,graph_0029.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,0,10,10,[GRAB] <cupcake> (196),True,False,true,true,True,True,graph_0031.json.gz,graph_0032.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,0,11,11,[WALK] <kitchencounter> (238),True,False,true,true,True,True,graph_0034.json.gz,graph_0035.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,0,12,12,[PUT] <cupcake> (196) <kitchencounter> (238),False,False,true,true,False,True,graph_0037.json.gz,graph_0038.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,1,1,1,[WALK] <bedroom> (73),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,1,2,2,[WALK] <desk> (108),True,True,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,1,3,3,[GRAB] <cupcake> (195),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,1,4,4,[WALK] <kitchencounter> (238),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,1,5,5,[PUT] <cupcake> (195) <kitchencounter> (238),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,1,6,6,[WALK] <bedroom> (73),True,True,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,1,7,7,[WALK] <desk> (108),True,True,true,true,True,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,1,8,8,[GRAB] <cupcake> (196),True,False,true,true,True,True,graph_0025.json.gz,graph_0026.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,1,9,9,[WALK] <kitchencounter> (238),True,False,true,true,True,True,graph_0028.json.gz,graph_0029.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,1,10,10,[PUT] <cupcake> (196) <kitchencounter> (238),True,False,true,true,True,True,graph_0031.json.gz,graph_0032.json.gz,True,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,2,1,1,[WALK] <bedroom> (73),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,2,2,2,[WALK] <desk> (108),True,True,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,2,3,3,[GRAB] <cupcake> (195),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,2,4,4,[WALK] <kitchencounter> (238),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C2_symbolic_precheck,2,5,5,[PUT] <cupcake> (195) <kitchencounter> (238),False,False,true,true,False,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,0,1,1,[WALK] <desk> (108),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,0,2,2,[OPEN] <desk> (108),False,False,true,true,False,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: PROCESS WALK: Can not select object: desk. REASON: Unknown\nEXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,1,1,1,[WALK] <desk> (108),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,1,2,2,[OPEN] <desk> (108),False,False,true,true,False,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: PROCESS WALK: Can not select object: desk. REASON: Unknown\nEXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,1,1,[WALK] <bedroom> (73),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,2,2,[GRAB] <cupcake> (195),True,True,false,false,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,3,3,[WALK] <desk> (108),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,4,4,[GRAB] <cupcake> (196),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,5,5,[WALK] <kitchencounter> (238),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,6,6,[PUT] <cupcake> (195) <kitchencounter> (238),False,False,true,true,False,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,0,1,1,[WALK] <bedroom> (73),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,0,2,2,[GRAB] <cupcake> (195),True,False,false,false,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,0,3,3,[WALK] <kitchencounter> (238),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,0,4,4,[PUT] <cupcake> (195) <kitchencounter> (238),False,False,true,true,False,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,0,4,5,[OPEN] <kitchencounter> (238),True,True,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,0,5,6,[PUT] <cupcake> (195) <kitchencounter> (238),False,False,true,true,False,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r0,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,0,5,7,[PUT] <cupcake> (195) <kitchencounter> (238),False,True,true,true,False,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,1,1,1,[WALK] <bedroom> (73),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,1,2,2,[GRAB] <cupcake> (195),True,False,false,false,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,1,3,3,[WALK] <kitchencounter> (238),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,1,4,4,[PUT] <cupcake> (195) <kitchencounter> (238),False,False,true,true,False,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,1,4,5,[OPEN] <kitchencounter> (238),True,True,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,1,5,6,[PUT] <cupcake> (195) <kitchencounter> (238),False,False,true,true,False,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r1,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,1,5,7,[PUT] <cupcake> (195) <kitchencounter> (238),False,True,true,true,False,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,2,1,1,[WALK] <bedroom> (73),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,2,2,2,[GRAB] <cupcake> (195),True,False,false,false,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,2,3,3,[WALK] <kitchencounter> (238),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,2,4,4,[PUT] <cupcake> (195) <kitchencounter> (238),False,False,true,true,False,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,2,4,5,[OPEN] <kitchencounter> (238),True,True,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,2,5,6,[PUT] <cupcake> (195) <kitchencounter> (238),False,False,true,true,False,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-2024-08-06_r2,placement_task,test_task1,gpt-4o-2024-08-06,C3_execution_feedback,2,5,7,[PUTIN] <cupcake> (195) <kitchencounter> (238),False,True,true,true,False,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,1,1,[WALK] <desk> (108),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,2,2,[GRAB] <cupcake> (195),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,3,3,[WALK] <kitchencounter> (238),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,4,4,[PUT] <cupcake> (195) <kitchencounter> (238),False,False,true,true,False,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,4,5,[PUTIN] <cupcake> (195) <kitchencounter> (238),False,True,false,false,False,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: EXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,1,1,[WALK] <bedroom> (73),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,2,2,[OPEN] <desk> (108),False,False,false,false,False,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""ScriptExcutor 0: PROCESS WALK: Can not select object: desk. REASON: Unknown\nEXECUTION_GENERAL: Script is impossible to execute\n\n""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,2,3,[WALK] <kitchencounter> (238),True,True,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,3,4,[OPEN] <kitchencounter> (238),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,4,5,[WALK] <cupcake> (195),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,5,6,[GRAB] <cupcake> (195),True,False,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,6,7,[WALK] <cupcake> (196),True,False,true,true,True,True,graph_0022.json.gz,graph_0023.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,7,8,[GRAB] <cupcake> (196),True,False,true,true,True,True,graph_0025.json.gz,graph_0026.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,8,9,[WALK] <kitchencounter> (238),True,False,true,true,True,True,graph_0028.json.gz,graph_0029.json.gz,False,"{""0"": {""message"": ""Success""}}"
placement_task_test_task1_C3_execution_feedback_gpt-4o-mini-2024-07-18_r2,placement_task,test_task1,gpt-4o-mini-2024-07-18,C3_execution_feedback,2,1,1,[WALK] <desk> (108),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
